Date,BLH_passed,AMS_passed,Att.flow_cfs,Turbine.flow_cfs,Water.temp_max,Water.temp_min,Water.temp_mean,Discharge_max,Discharge_min,Discharge_mean,DO_max,DO_min,DO_mean
2/4/2021,0,5,217.25,17687,8.9,7.9,8.2,NA,NA,19000,11.6,11.3,11.4
2/5/2021,0,15,135.29,17260,9.1,8.7,8.8,NA,NA,18500,11.5,11.1,11.3
2/6/2021,0,36,51.79,16635,9.1,8.9,9.1,NA,NA,17800,11.3,11.1,11.2
2/7/2021,0,17,148.95,16593,9.1,8.6,8.8,NA,NA,17900,11.5,11.1,11.3
2/8/2021,0,6,218.79,19016,9.7,8.4,8.8,NA,NA,20400,11.6,11.3,11.4
2/9/2021,0,46,218.79,13983,10,9.4,9.5,NA,NA,14900,11.4,10.9,11.2
2/10/2021,0,74,218.79,12785,10.6,9.9,10.1,NA,NA,13800,11.4,10.9,11.2
2/11/2021,0,21,218.79,13669,10.7,10.3,10.5,NA,NA,14600,11.4,11,11.2
2/12/2021,0,8,218.79,13421,10.8,9.9,10.5,NA,NA,14400,11.3,11,11.1
2/13/2021,0,5,218.79,13726,9.9,9.1,9.5,NA,NA,14700,11.4,11,11.2
2/14/2021,0,4,218.53,19621,9.1,8.7,8.9,NA,NA,21200,11.5,11.2,11.3
2/15/2021,0,0,218.53,23349,9.1,8.6,8.8,NA,NA,25100,11.4,11.3,11.3
2/16/2021,0,1,218.53,23736,10.9,9.1,10,NA,NA,25500,11.4,11.1,11.2
2/17/2021,0,0,214.19,23738,10.3,9.2,9.5,NA,NA,25500,11.2,11.1,11.2
2/18/2021,0,0,218.53,23620,9.3,9,9.2,NA,NA,25400,11.2,11,11.1
2/19/2021,0,0,218.53,23616,9,8.7,8.8,NA,NA,25400,11.3,11.1,11.2
2/20/2021,0,0,218.28,23880,10,8.7,9.2,NA,NA,25700,11.4,11.1,11.2
2/21/2021,0,5,218.53,24256,9.9,8.9,9.3,NA,NA,26100,11.4,11.1,11.2
2/22/2021,0,4,218.53,23969,10.1,9.3,9.6,NA,NA,25700,11.3,11.1,11.2
2/23/2021,0,2,218.53,23304,11,9.7,10.2,NA,NA,25000,11.2,11,11.1
2/24/2021,0,14,218.53,23686,11.8,10.1,10.8,NA,NA,25500,11.2,11,11.1
2/25/2021,0,7,215.31,23813,12.6,10.9,11.6,NA,NA,25600,11.2,11,11.1
2/26/2021,0,17,219.04,24234,12.6,11.4,11.9,NA,NA,26000,11.2,10.9,11
2/27/2021,0,15,218.53,23381,13.3,11.9,12.5,NA,NA,25100,11.3,10.9,11.1
2/28/2021,1,20,218.53,23526,14.3,12.7,13.3,NA,NA,25300,11.2,10.9,11.1
3/1/2021,3,225,219.04,24554,14.6,14,14.2,NA,NA,24600,10.9,10.5,10.6
3/2/2021,0,55,218.53,24564,14.4,12.7,13.4,NA,NA,25200,10.6,10.4,10.5
3/3/2021,1,93,219.55,23156,12.7,11.9,12.4,NA,NA,25000,10.6,10.4,10.5
3/4/2021,0,45,216.41,23394,13.3,11.9,12.5,NA,NA,25200,10.6,10.3,10.4
3/5/2021,1,106,218.79,23490,13.2,12.2,12.7,NA,NA,24900,10.6,10.3,10.4
3/6/2021,0,128,219.04,22929,12.8,12,12.2,NA,NA,24600,10.6,10.3,10.4
3/7/2021,0,107,219.04,22888,12.3,11.4,11.8,NA,NA,24500,10.8,10.4,10.5
3/8/2021,1,14,218.53,23190,12.8,11.3,11.9,NA,NA,25000,10.7,10.4,10.5
3/9/2021,1,12,218.79,20610,13.6,11.8,12.5,NA,NA,23100,10.6,10.3,10.5
3/10/2021,0,1943,219.04,18494,14.5,12.5,13.1,NA,NA,20100,10.6,10.1,10.4
3/11/2021,0,1877,214.69,13607,15.1,13.2,13.8,NA,NA,15000,10.6,9.8,10.3
3/12/2021,982,33970,223.51,10602,15.1,13.9,14.3,NA,NA,11500,10.5,9.6,10.2
3/13/2021,1077,9505,220.57,10341,16.9,14.3,15.5,NA,NA,11300,10.6,9.5,10
3/14/2021,1575,6180,219.81,10273,16.7,16.3,16.5,NA,NA,10800,10.4,9.2,10
3/15/2021,5298,14820,220.63,9991,16.6,15.1,16.1,NA,NA,10800,10.2,9.2,9.8
3/16/2021,367,393,229.28,10284,15.1,13.5,14.3,NA,NA,11100,10,9.6,9.8
3/17/2021,1983,644,245.32,9880,14.2,13.4,13.7,NA,NA,10700,10,9.2,9.7
3/18/2021,5925,259,245.06,13925,14.9,14.2,14.4,NA,NA,15000,9.8,9.1,9.6
3/19/2021,145,20,243.79,17956,14.8,13.9,14.3,NA,NA,19200,9.7,9.3,9.5
3/20/2021,5,0,229.2,18590,14,12.8,13.3,NA,NA,19800,10.1,9.6,9.9
3/21/2021,0,0,219.3,16675,13.7,12.8,13.3,NA,NA,17700,10.2,9.8,10.1
3/22/2021,10,0,218.79,18528,14.9,13.2,14,NA,NA,19600,10.1,9.9,10
3/23/2021,2,0,229.9,16821,15.9,14.1,14.9,NA,NA,19000,10,9.7,9.9
3/24/2021,0,0,243.53,18319,16.3,15.1,15.7,NA,NA,19400,10,9.5,9.8
3/25/2021,0,0,232.18,19480,17.3,15.6,16.3,NA,NA,20500,10.2,9.6,9.9
3/26/2021,0,0,243.53,19287,17.8,17.2,17.5,NA,NA,20300,10,9.4,9.7
3/27/2021,0,0,243.79,22875,19.2,17.2,18.1,NA,NA,24200,10.1,9.5,9.7
3/28/2021,0,0,243.28,23334,19.7,18.3,19,NA,NA,24500,10,9,9.5
3/29/2021,0,0,210.55,22854,19.4,18,18.6,NA,NA,24000,9.3,8.9,9.1
3/30/2021,0,0,174.55,23607,18.3,17,17.6,NA,NA,24800,9.3,9,9.1
2/1/2022,0,0,26.11,781,8.9,7.1,8.1,NA,NA,782,12.4,11.2,11.8
2/2/2022,0,22,51.28,165,9.4,7.4,8.5,NA,NA,165,13.5,11.1,11.9
2/3/2022,0,4,51.53,265,10.5,9.3,9.8,NA,NA,265,11.7,9.4,10.6
2/4/2022,2,17,51.79,153,11.9,10,11.1,NA,NA,151,11.4,9.6,10.3
2/5/2022,64,175,51.53,148,11.8,10.8,11.3,NA,NA,149,10.6,9.9,10.2
2/6/2022,11,208,52.3,160,11,10.4,10.7,NA,NA,160,10.2,9.8,10
2/7/2022,0,48,52.3,253,10.7,10.3,10.5,NA,NA,253,10.6,9.7,10
2/8/2022,0,27,52.3,5186,10.9,9.2,10.2,NA,NA,5190,11.7,9.6,10.3
2/9/2022,3,5,52.04,5319,9.4,8.7,8.9,NA,NA,5320,11.8,11.4,11.6
2/10/2022,1,3,51.79,5499,9.7,8.6,9.2,NA,NA,5500,11.8,11.1,11.5
2/11/2022,1,5,51.79,4725,10.4,9.4,9.9,NA,NA,4730,11.7,10.8,11.5
2/12/2022,0,0,53.35,5422,10.7,9.9,10.4,NA,NA,5420,11.6,11.2,11.4
2/13/2022,0,0,51.79,6191,11.2,10.5,10.9,NA,NA,6200,11.7,10.4,11.5
2/14/2022,0,51,38.66,5518,11.1,10.5,10.8,NA,NA,5520,11.7,11,11.5
2/15/2022,0,2,51.79,5484,11,10.2,10.6,NA,NA,5490,11.7,10.6,11.5
2/16/2022,0,17,60.82,5530,10.9,10.3,10.6,NA,NA,5530,11.6,11.3,11.5
2/17/2022,0,1,76.79,5634,12,10.3,11,NA,NA,5630,11.7,10.8,11.4
2/18/2022,0,90,77.04,2574,13.8,12,12.9,NA,NA,2570,11.5,9.9,11.1
2/19/2022,142,1175,79.08,3027,14.4,13.4,13.9,NA,NA,3030,10.8,10.1,10.6
2/20/2022,45,364,78.06,2789,13.8,12.8,13.4,NA,NA,2790,10.8,9.6,10.4
2/21/2022,6,276,78.32,3078,13.5,12.5,12.9,NA,NA,3080,11,10.2,10.7
2/22/2022,0,41,64.44,5095,14.6,13.2,13.6,NA,NA,5090,10.8,9.3,10.4
2/23/2022,3,96,51.79,5501,15.6,14.3,14.7,NA,NA,5500,10.8,9.6,10.6
2/24/2022,352,2597,52.55,5574,16.6,15.2,15.7,NA,NA,5570,10.8,9.6,10.6
2/25/2022,1313,4095,52.3,5419,17.6,16.3,16.7,NA,NA,5420,10.9,9.3,10.5
2/26/2022,31,1352,34.48,3041,17.6,16.6,17.1,NA,NA,3040,10.6,8.2,10.2
2/27/2022,1,735,52.55,2775,16.6,16.1,16.4,NA,NA,2770,10.3,8.1,10
2/28/2022,1,1737,51.3,2708,16.1,15,15.4,NA,NA,2710,10.2,9.5,9.9
3/1/2022,2,1678,51.09,3057,15.1,14.3,14.6,NA,NA,3060,10,8.5,9.6
3/2/2022,6,26266,62.27,5535,15.3,13.8,14.4,NA,NA,5540,10.2,8.5,9.8
3/3/2022,139,33113,79.59,5236,16.5,14.3,15.3,NA,NA,5240,10.6,9.1,10.2
3/4/2022,85,6712,78.06,5407,16.3,15.8,16,NA,NA,5410,10.4,8.2,9.9
3/5/2022,2,2097,78.57,2952,16.6,15.8,16,NA,NA,2950,10,8.5,9.7
3/6/2022,70,26025,79.59,2837,18,16.2,16.7,NA,NA,2840,10,7.1,9.7
3/7/2022,1317,8841,78.57,2657,19.3,17.3,18,NA,NA,2660,9.7,7.6,9.3
3/8/2022,83,5476,71.81,2980,19.6,18.6,19,NA,NA,2980,9.4,6.1,9
3/9/2022,69,7589,78.57,2585,19.7,19,19.2,NA,NA,2580,9.2,6.9,8.5
3/10/2022,56,3179,78.57,5327,19.3,17.7,18.8,NA,NA,5330,8.9,7.6,8.5
3/11/2022,38,447,77.55,5665,17.7,16.4,17,NA,NA,5670,9.1,7.8,8.7
3/12/2022,479,242,77.81,12311,16.7,15.4,16.3,NA,NA,12400,9.3,8.5,9
3/13/2022,198,139,77.81,14650,15.4,13.8,14.2,NA,NA,15000,9.7,8.8,9.3
3/14/2022,37,21,77.55,21302,15.8,14.1,14.8,NA,NA,20200,9.9,9.6,9.7
3/15/2022,89,38,77.3,20908,16.1,14.8,15.4,NA,NA,20900,10.1,9.5,9.8
3/16/2022,40,10,143.05,21869,16.1,15.4,15.7,NA,NA,23000,10.1,9.5,9.8
3/17/2022,78,12,241.86,23961,17.1,15.6,16.2,NA,NA,24000,10.4,9.7,9.9
3/18/2022,4,12,219.56,24728,17.3,16,16.6,NA,NA,24700,10.3,9.8,10
3/19/2022,2,5,195.94,24404,17.6,16.4,17,NA,NA,24400,10,9.5,9.7
3/20/2022,0,0,169.04,23726,17.7,16.5,17.2,NA,NA,23800,9.8,9.3,9.6
3/21/2022,3,192,225.01,24452,17.8,16.2,16.9,NA,NA,24500,9.9,9.4,9.6
3/22/2022,21,66,267.69,24590,17.7,16.6,17.1,NA,NA,24600,9.9,9.4,9.6
3/23/2022,3,13,239.86,24444,17.8,17.1,17.4,NA,NA,24400,9.7,9.2,9.5
3/24/2022,0,17,216.29,24435,17.7,17.4,17.6,NA,NA,24400,9.2,9,9.1
3/25/2022,0,21,216.3,24004,17.9,16.9,17.3,NA,NA,24000,9.4,9,9.2
3/26/2022,0,15,217.78,23760,17.3,16.1,16.6,NA,NA,22800,9.6,9.1,9.3
3/27/2022,12,938,216.2,14102,16.5,15.6,16.2,NA,NA,13900,9.7,8.9,9.3
3/28/2022,2805,3207,227.36,10688,16.4,15.3,15.8,NA,NA,10700,9.6,8.8,9.3
3/29/2022,129,4211,246.08,11606,16.8,15.8,16.2,NA,NA,11600,10,9.2,9.6
3/30/2022,18,12612,246.59,11292,17.8,15.9,16.6,NA,NA,11300,9.9,9.3,9.7
3/31/2022,207,5859,245.06,11867,18,17.6,17.8,NA,NA,11900,9.6,8.7,9.2
4/1/2022,1026,21512,205.1,6109,18.6,17.7,18,NA,NA,6130,9.2,8.3,8.7
4/2/2022,34,726,79.35,6257,18.6,17.7,18.2,NA,NA,6210,9.1,8.2,8.9
4/3/2022,22,924,78.57,6148,19,17.8,18.3,NA,NA,6160,9.5,7.7,8.9
4/4/2022,8,493,78.32,9678,18.8,17.9,18.4,NA,NA,9660,9.6,8.7,9.2
4/5/2022,11,146,65.84,13282,18.8,18.3,18.6,NA,NA,13200,9.6,8.8,9.3
4/6/2022,23,380,78.32,17791,18.8,18.3,18.6,NA,NA,18900,9.2,8.7,8.9
4/7/2022,26,206,165.71,23694,19.9,18.4,19,NA,NA,23700,9.2,8.8,9
4/8/2022,32,5463,245.06,24119,19.5,18.2,18.8,NA,NA,24100,9.3,8.8,9
4/9/2022,59,1043,245.83,24082,18.5,16.2,17.2,NA,NA,24100,9.4,8.9,9.1
4/10/2022,14,516,244.3,24581,17.8,15.7,16.6,NA,NA,24600,9.6,9.1,9.3
4/11/2022,11,694,234.29,24924,18.8,16.6,17.5,NA,NA,24900,9.6,9,9.3
4/12/2022,14,2152,228.31,25000,19.9,17.6,18.5,NA,NA,25000,9.8,9.2,9.5
4/13/2022,3,3337,245.32,25293,20.9,18.9,19.7,NA,NA,25300,9.7,9.2,9.4
4/14/2022,1,949,228.57,24891,21,19.9,20.4,NA,NA,23700,9.4,9,9.2
4/15/2022,9,1245,220.06,11963,20.9,20.3,20.7,NA,NA,12000,9.3,8.7,9
4/16/2022,0,538,219.55,6250,20.8,20,20.3,NA,NA,6240,9.1,8.2,8.7
4/17/2022,0,9166,220.06,5558,21.3,19.9,20.4,NA,NA,5560,8.9,7.6,8.3
4/18/2022,0,10980,220.32,8352,21.4,19.9,20.8,NA,NA,8340,8.9,7.9,8.5
4/19/2022,0,494,231.78,15323,19.9,18.9,19.5,NA,NA,16400,9.3,8.5,8.9
4/20/2022,0,688,245.32,18030,19.6,18.3,18.8,NA,NA,17000,9.4,8.5,9
4/21/2022,0,361,244.81,17697,20.3,18.2,19.3,NA,NA,17600,10,8.9,9.3
4/22/2022,3,753,238.98,17180,21.1,19.4,20.2,NA,NA,17400,9.6,9,9.3
4/23/2022,0,38,220.15,18147,21.9,20.4,21,NA,NA,17900,9.6,8.9,9.3
4/24/2022,0,1494,238.56,11708,23,21.1,21.8,NA,NA,11700,9.4,8.3,9.1
4/25/2022,1,3223,245.06,11001,23.8,22.7,23.1,NA,NA,11000,9.4,8,9
4/26/2022,0,3161,245.06,11772,23.9,23.5,23.7,NA,NA,11700,9.1,8.1,8.8
4/27/2022,0,2079,244.3,8694,23.8,22.7,23.4,NA,NA,8710,8.9,8,8.6
4/28/2022,0,1697,244.55,8784,22.8,22.2,22.5,NA,NA,8770,9,8.2,8.6
4/29/2022,0,734,244.81,8691,22.9,21.9,22.3,NA,NA,8710,9,8.1,8.6
4/30/2022,0,1101,244.81,5727,23.4,22.6,22.9,NA,NA,5710,9.1,7.4,8.5
5/1/2022,0,53,222.53,5709,23.9,22.8,23.3,NA,NA,5720,9.1,7.9,8.6
5/2/2022,0,34,124.1,4312,24.7,23.6,24.1,NA,NA,4300,9,7.9,8.5
5/3/2022,0,1527,74.32,2783,26,24,24.7,NA,NA,2790,8.8,7.3,7.9
5/4/2022,0,1905,78.06,3759,26.9,25.3,25.9,NA,NA,3750,8.5,7.3,8
5/5/2022,0,1083,78.06,3266,27.5,26,26.5,NA,NA,3270,8.3,6.8,7.5
5/6/2022,0,528,78.06,2733,27.5,26.3,26.8,NA,NA,2730,8.2,6.9,7.5
5/7/2022,0,286,67.92,3628,26.7,25.4,26.3,NA,NA,3650,8.1,6.9,7.5
5/8/2022,0,8,55.94,2806,25.4,23.7,24.8,NA,NA,2790,8.2,7.3,7.8
